Age,Gender,Location,School_Grade,Daily_Usage_Hours,Sleep_Hours,Academic_Performance,Social_Interactions,Exercise_Hours,Anxiety_Level,Depression_Level,Self_Esteem,Parental_Control,Screen_Time_Before_Bed,Phone_Checks_Per_Day,Apps_Used_Daily,Time_on_Social_Media,Time_on_Gaming,Time_on_Education,Phone_Usage_Purpose,Family_Communication,Weekend_Usage_Hours,Addiction_Level,Low_Sleep_Flag,Extreme_Usage_Flag,Daily_Usage_Hours_Outlier_Flag,Weekend_Usage_Hours_Outlier_Flag,Total_App_Time,Weekend_vs_Weekday_Diff,Time_on_Social_Media_Ratio,Time_on_Gaming_Ratio,Time_on_Education_Ratio
19,Other,Stephentown,7,5.3,10.0,60,6,2.2,6,1,7,0,1.4,93,17,2.3,0.4,0.5,Other,3,6.3,8.3,0,0,0,0,3.1999999999999997,1.0,0.43396226415094336,0.07547169811320756,0.09433962264150944
15,Male,North Dwaynemouth,11,5.6,7.7,75,9,0.0,3,9,5,1,0.2,72,14,2.0,1.9,0.7,Browsing,3,3.1,9.9,0,0,0,0,4.6,-2.4999999999999996,0.35714285714285715,0.3392857142857143,0.125
14,Male,Jamesstad,10,6.7,5.2,84,6,1.2,2,10,7,0,1.9,60,19,1.4,1.1,1.4,Browsing,1,3.6,10.0,0,0,0,0,3.9,-3.1,0.208955223880597,0.16417910447761194,0.208955223880597
17,Female,Shelleychester,10,3.8,7.0,96,6,1.1,4,5,10,0,1.6,122,8,2.0,0.1,0.7,Browsing,1,9.6,6.4,0,0,0,0,2.8,5.8,0.5263157894736842,0.026315789473684213,0.18421052631578946
13,Other,Port Patriciahaven,12,3.5,6.6,88,9,1.5,8,6,4,1,0.5,130,20,1.69,1.25,0.56,Social Media,10,5.5,10.0,0,0,0,0,3.5,2.0,0.4828571428571428,0.35714285714285715,0.16
18,Female,Adamsside,12,4.5,7.6,93,1,1.2,3,9,1,1,1.3,70,13,1.7,1.2,0.7,Social Media,4,5.4,7.6,0,0,0,0,3.5999999999999996,0.9000000000000004,0.37777777777777777,0.26666666666666666,0.15555555555555556
18,Female,New Jessica,8,7.8,7.8,69,2,0.0,4,8,8,0,1.5,68,17,0.4,3.0,1.0,Browsing,2,5.8,10.0,0,0,0,0,4.4,-2.0,0.05128205128205129,0.38461538461538464,0.12820512820512822
16,Male,Port Catherinetown,8,4.1,6.6,80,9,1.8,8,5,2,0,0.2,73,16,1.92,0.83,1.35,Education,9,4.9,10.0,0,0,0,0,4.1,0.8000000000000007,0.4682926829268293,0.20243902439024392,0.3292682926829269
16,Other,West Thomasberg,11,6.3,4.4,74,7,1.9,8,10,6,1,0.7,129,10,1.5,1.6,0.4,Browsing,10,6.7,10.0,0,0,0,0,3.5,0.40000000000000036,0.2380952380952381,0.253968253968254,0.0634920634920635
17,Female,Alyssaton,10,5.4,6.1,69,9,1.4,4,7,1,0,0.9,132,11,3.6,1.14,0.66,Browsing,7,6.5,10.0,0,0,0,0,5.4,1.0999999999999996,0.6666666666666666,0.21111111111111108,0.12222222222222222
13,Other,Bowenmouth,11,2.4,5.6,79,10,1.5,5,2,3,1,0.4,34,12,0.53,1.45,0.42,Gaming,5,5.9,7.9,0,0,0,0,2.4,3.5000000000000004,0.22083333333333335,0.6041666666666666,0.175
15,Male,Smithberg,9,0.3,6.5,56,2,2.0,1,1,1,0,1.3,135,16,0.16,,0.14,Browsing,2,5.0,4.1,0,0,0,0,0.30000000000000004,4.7,0.5333333333333333,,0.46666666666666673
15,Male,North Ericland,12,5.2,8.2,91,9,0.4,6,7,7,1,1.0,91,8,1.8,,1.0,Other,6,6.1,6.3,0,0,0,0,2.8,0.8999999999999995,0.34615384615384615,,0.1923076923076923
16,Female,Port Steven,10,4.4,9.5,84,5,0.9,1,2,10,0,0.9,71,13,2.76,1.64,,Education,4,7.9,8.8,0,0,0,0,4.3999999999999995,3.5,0.6272727272727272,0.3727272727272727,
17,Other,South David,11,4.5,9.1,78,1,1.3,4,8,3,0,1.7,133,20,2.48,1.04,0.98,Browsing,9,4.3,10.0,0,0,0,0,4.5,-0.20000000000000018,0.5511111111111111,0.23111111111111113,0.21777777777777776
15,Other,South Jonathan,8,4.6,7.1,82,6,0.0,6,9,6,1,0.9,79,20,3.4,0.9,,Other,6,8.3,10.0,0,0,0,0,4.3,3.700000000000001,0.7391304347826088,0.1956521739130435,
17,Other,Millerhaven,12,6.0,6.1,71,8,1.9,9,10,6,0,0.6,99,17,4.7,,0.7,Education,9,3.5,10.0,0,0,0,0,5.4,-2.5,0.7833333333333333,,0.11666666666666665
15,Female,Torresport,9,5.8,9.9,50,7,2.2,5,7,6,0,1.2,137,12,3.1,1.1,1.3,Social Media,6,4.1,10.0,0,0,0,0,5.5,-1.7000000000000002,0.5344827586206897,0.18965517241379312,0.22413793103448276
13,Other,North Tara,8,5.3,8.7,85,2,1.6,5,4,4,0,1.2,58,11,0.7,0.3,,Gaming,2,6.8,5.3,0,0,0,0,1.0,1.5,0.1320754716981132,0.05660377358490566,
17,Other,Lake David,8,5.5,7.3,66,4,2.3,1,8,1,1,0.5,89,7,2.21,2.55,0.74,Education,10,7.7,10.0,0,0,0,0,5.5,2.2,0.4018181818181818,0.4636363636363636,0.13454545454545455
14,Other,Hobbsland,9,4.9,5.7,95,7,0.0,8,2,2,0,0.8,88,17,2.35,2.08,0.47,Social Media,8,5.4,10.0,0,0,0,0,4.8999999999999995,0.5,0.47959183673469385,0.42448979591836733,0.09591836734693876
13,Female,North Shawnberg,8,5.6,8.3,94,2,0.0,4,6,9,0,1.0,144,5,1.8,0.9,1.8,Social Media,9,5.7,8.0,0,0,0,0,4.5,0.10000000000000053,0.32142857142857145,0.16071428571428573,0.32142857142857145
15,Female,Desireeville,12,4.7,5.2,58,10,0.5,2,10,5,1,0.6,65,17,2.2,0.7,1.0,Social Media,8,6.1,9.7,0,0,0,0,3.9000000000000004,1.3999999999999995,0.46808510638297873,0.14893617021276595,0.2127659574468085
17,Female,Brendaport,7,3.4,6.8,87,2,1.1,9,1,4,1,0.5,80,11,1.47,0.8,1.13,Social Media,6,6.3,7.2,0,0,0,0,3.4,2.9,0.4323529411764706,0.23529411764705885,0.3323529411764706
18,Female,Spencerland,10,3.9,5.8,73,9,1.5,3,4,3,1,1.5,103,11,1.6,0.7,0.3,Browsing,5,5.0,7.6,0,0,0,0,2.5999999999999996,1.1,0.4102564102564103,0.1794871794871795,0.07692307692307693
13,Male,Kellyton,10,3.4,6.0,85,2,1.2,1,2,7,0,1.0,97,13,3.11,,0.29,Education,6,5.2,8.1,0,0,0,0,3.4,1.8000000000000003,0.9147058823529411,,0.08529411764705883
14,Other,Ronaldfurt,9,4.5,5.7,92,10,1.1,3,10,10,1,1.1,144,12,2.97,0.48,1.04,Education,2,7.2,10.0,0,0,0,0,4.49,2.7,0.66,0.10666666666666666,0.23111111111111113
14,Female,Kennethfurt,10,7.3,7.0,87,5,0.0,2,2,8,0,0.5,35,8,1.69,2.94,2.67,Browsing,6,6.5,10.0,0,0,0,0,7.3,-0.7999999999999998,0.23150684931506849,0.40273972602739727,0.36575342465753424
13,Male,Jenniferbury,7,7.5,5.2,68,6,0.8,7,6,7,0,0.0,84,11,2.1,2.7,0.1,Browsing,3,6.8,10.0,0,0,0,0,4.9,-0.7000000000000002,0.28,0.36000000000000004,0.013333333333333334
19,Female,Clarkton,8,8.5,7.5,98,2,0.6,8,8,1,1,1.5,73,12,1.0,1.0,0.3,Other,4,5.5,10.0,0,0,0,0,2.3,-3.0,0.11764705882352941,0.11764705882352941,0.03529411764705882
19,Female,Claireville,8,1.4,8.4,63,1,1.1,3,4,10,1,0.9,130,20,0.77,0.27,0.36,Browsing,4,5.5,8.1,0,0,0,0,1.4,4.1,0.55,0.1928571428571429,0.2571428571428572
17,Other,Lake Anthonyland,7,3.0,5.7,66,6,0.7,2,3,2,0,1.4,39,14,1.71,1.1,0.18,Education,2,6.5,8.3,0,0,0,0,2.99,3.5,0.57,0.3666666666666667,0.06
14,Other,Bryanhaven,8,3.9,6.8,50,10,1.2,2,1,9,0,0.8,115,19,1.57,1.09,1.23,Education,10,3.5,10.0,0,0,0,0,3.89,-0.3999999999999999,0.4025641025641026,0.2794871794871795,0.3153846153846154
15,Other,East Jamesbury,7,5.7,7.7,51,6,1.9,4,3,2,1,1.2,121,9,1.7,0.7,0.7,Social Media,6,2.0,8.5,0,0,0,0,3.0999999999999996,-3.7,0.2982456140350877,0.12280701754385964,0.12280701754385964
17,Female,Lake Samantha,10,0.8,5.7,65,10,1.8,5,6,1,1,1.2,128,11,0.32,0.23,0.24,Gaming,3,7.2,8.2,0,0,0,0,0.79,6.4,0.39999999999999997,0.2875,0.3
16,Male,Stewartchester,7,8.1,9.5,65,6,1.8,6,2,1,1,0.6,38,20,,1.3,0.4,Browsing,5,2.8,9.4,0,0,0,0,1.7000000000000002,-5.3,,0.16049382716049385,0.04938271604938272
18,Male,Ashleemouth,11,6.8,8.4,95,5,0.4,1,5,7,1,1.0,103,8,1.2,1.1,0.9,Gaming,2,12.6,8.6,0,0,0,1,3.1999999999999997,5.8,0.17647058823529413,0.16176470588235295,0.1323529411764706
13,Female,West Jessica,9,4.6,6.8,93,9,1.7,9,2,5,0,1.0,150,16,3.4,0.55,0.64,Education,4,3.4,10.0,0,0,0,0,4.59,-1.1999999999999997,0.7391304347826088,0.11956521739130437,0.1391304347826087
16,Other,Lake Lawrence,11,4.1,6.1,69,1,2.5,9,6,1,1,1.1,119,15,1.02,2.12,0.96,Social Media,5,6.3,10.0,0,0,0,0,4.1,2.2,0.24878048780487808,0.5170731707317074,0.23414634146341465
13,Male,Stephanieburgh,7,7.7,7.5,58,0,1.4,9,10,6,0,1.2,41,9,3.6,1.2,1.7,Browsing,10,4.7,10.0,0,0,0,0,6.5,-3.0,0.4675324675324675,0.15584415584415584,0.22077922077922077
13,Female,Lake Stephanieport,11,3.9,6.3,98,4,1.5,8,3,7,1,1.0,84,9,1.5,0.8,1.1,Gaming,8,3.7,6.5,0,0,0,0,3.4,-0.19999999999999973,0.38461538461538464,0.20512820512820515,0.2820512820512821
13,Female,Port Allisonfort,7,3.0,4.2,67,0,0.8,7,8,2,1,0.2,42,19,0.65,1.53,0.82,Gaming,6,6.8,9.2,0,0,0,0,3.0,3.8,0.21666666666666667,0.51,0.2733333333333333
18,Male,Woodshire,11,7.8,8.5,71,9,1.2,6,5,10,1,0.7,41,10,2.9,3.1,0.9,Education,2,7.4,10.0,0,0,0,0,6.9,-0.39999999999999947,0.3717948717948718,0.39743589743589747,0.11538461538461539
16,Male,Pageville,8,6.5,8.0,85,8,0.8,2,5,4,0,1.0,135,13,4.39,1.58,0.53,Browsing,2,7.5,10.0,0,0,0,0,6.5,1.0,0.6753846153846154,0.24307692307692308,0.08153846153846155
17,Other,North Kevinshire,9,1.9,6.8,99,7,1.4,1,4,3,1,1.7,80,18,0.93,0.38,0.59,Browsing,4,6.0,6.8,0,0,0,0,1.9,4.1,0.48947368421052634,0.2,0.3105263157894737
14,Female,South Tracystad,7,4.6,5.2,88,9,0.6,8,10,1,1,0.7,129,15,1.1,2.0,0.4,Other,9,8.1,10.0,0,0,0,0,3.5,3.5,0.23913043478260873,0.4347826086956522,0.08695652173913045
13,Female,North Lisaton,11,7.5,5.7,70,8,0.9,4,10,5,0,1.4,52,13,1.4,1.4,1.0,Browsing,8,3.5,10.0,0,0,0,0,3.8,-4.0,0.18666666666666665,0.18666666666666665,0.13333333333333333
13,Male,Alvarezview,11,2.4,6.2,63,2,0.5,7,8,5,0,0.9,88,5,0.69,1.14,0.57,Social Media,1,4.5,5.0,0,0,0,0,2.4,2.1,0.2875,0.475,0.2375
18,Female,Timothybury,7,7.2,9.7,74,0,0.0,4,1,4,0,1.3,140,14,2.5,0.7,0.9,Gaming,8,10.7,10.0,0,0,0,0,4.1000000000000005,3.499999999999999,0.3472222222222222,0.09722222222222221,0.125
18,Other,Graceshire,9,1.8,6.6,75,8,0.4,2,3,4,1,0.9,67,16,1.03,0.77,,Education,6,3.1,5.8,0,0,0,0,1.8,1.3,0.5722222222222222,0.42777777777777776,
13,Female,New Stephanie,10,6.2,6.2,73,4,1.2,7,8,6,0,1.1,24,16,1.8,2.9,1.1,Browsing,5,9.0,10.0,0,0,0,0,5.800000000000001,2.8,0.2903225806451613,0.46774193548387094,0.1774193548387097
14,Other,West Willie,10,2.0,7.3,58,8,1.8,3,9,1,1,2.0,92,6,0.97,0.69,0.34,Gaming,10,6.9,3.8,0,0,0,0,2.0,4.9,0.485,0.345,0.17
19,Other,Raymondside,12,3.1,6.8,84,3,1.4,5,5,10,1,1.4,85,7,1.03,1.08,0.99,Education,1,8.7,7.3,0,0,0,0,3.1000000000000005,5.6,0.33225806451612905,0.34838709677419355,0.3193548387096774
19,Male,North Joseph,9,8.1,7.1,77,1,0.9,7,4,8,0,0.9,22,6,3.4,0.8,1.9,Gaming,4,5.6,10.0,0,0,0,0,6.1,-2.5,0.4197530864197531,0.09876543209876544,0.2345679012345679
18,Other,East Kelly,10,3.0,7.3,92,3,1.1,9,8,6,1,0.4,72,13,1.88,0.27,0.86,Education,5,5.0,7.4,0,0,0,0,3.01,2.0,0.6266666666666666,0.09000000000000001,0.2866666666666667
17,Other,Butlerstad,10,3.8,6.4,78,1,0.7,6,6,8,0,1.0,25,7,1.54,1.38,0.88,Browsing,3,7.0,7.8,0,0,0,0,3.8,3.2,0.4052631578947369,0.36315789473684207,0.23157894736842105
13,Other,West Peterfurt,10,3.9,8.4,98,7,1.1,9,2,5,1,1.2,82,8,2.08,1.01,0.81,Browsing,6,11.0,9.0,0,0,0,0,3.9,7.1,0.5333333333333333,0.258974358974359,0.2076923076923077
18,Other,Markmouth,10,5.1,4.0,98,1,0.9,10,1,7,1,0.6,138,20,1.56,2.63,0.9,Other,6,5.2,10.0,0,0,0,0,5.09,0.10000000000000053,0.3058823529411765,0.515686274509804,0.17647058823529413
17,Female,West Nancyfort,8,3.8,6.3,65,10,0.3,1,5,7,0,1.5,83,18,1.53,1.83,0.44,Browsing,2,5.9,10.0,0,0,0,0,3.8000000000000003,2.1000000000000005,0.40263157894736845,0.4815789473684211,0.11578947368421053
16,Female,Patriciatown,9,5.8,6.4,53,10,3.4,7,5,2,1,0.6,100,5,2.5,0.2,0.9,Browsing,6,6.9,8.3,0,0,0,0,3.6,1.1000000000000005,0.4310344827586207,0.034482758620689655,0.15517241379310345
19,Male,South Katieshire,11,3.9,7.2,66,5,0.0,10,10,1,1,1.0,84,13,2.77,1.13,,Social Media,5,4.7,10.0,0,0,0,0,3.9,0.8000000000000003,0.7102564102564103,0.2897435897435897,
18,Male,Montoyaville,9,8.4,6.0,88,6,2.5,3,2,2,0,0.8,77,8,1.0,2.5,2.4,Social Media,4,4.4,10.0,0,0,0,0,5.9,-4.0,0.11904761904761904,0.2976190476190476,0.2857142857142857
16,Male,West Jody,8,4.8,7.7,50,8,0.9,2,4,8,1,0.9,102,8,2.2,0.6,1.7,Social Media,4,8.9,7.4,0,0,0,0,4.5,4.1000000000000005,0.45833333333333337,0.125,0.3541666666666667
18,Male,Wagnertown,12,3.4,7.3,82,4,0.0,6,9,2,0,0.6,51,12,2.1,,,Gaming,1,3.0,5.3,0,0,0,0,2.1,-0.3999999999999999,0.6176470588235294,,
19,Male,Port Zacharyborough,7,4.7,5.2,99,7,1.2,5,4,1,1,0.2,36,16,2.11,1.3,1.3,Gaming,2,0.7,10.0,0,0,0,0,4.71,-4.0,0.44893617021276594,0.2765957446808511,0.2765957446808511
18,Male,North Josephmouth,11,6.8,7.9,97,7,2.2,3,10,9,1,0.4,126,11,2.2,2.6,0.8,Education,10,5.9,10.0,0,0,0,0,5.6000000000000005,-0.8999999999999995,0.3235294117647059,0.3823529411764706,0.11764705882352942
13,Other,Amychester,7,6.7,5.2,59,6,1.0,4,1,1,1,1.5,68,16,5.0,1.1,0.4,Social Media,5,2.0,10.0,0,0,0,0,6.5,-4.7,0.7462686567164178,0.16417910447761194,0.05970149253731343
15,Female,New Denise,8,1.5,9.0,95,4,0.0,8,8,3,0,0.5,84,10,0.69,0.52,0.29,Gaming,1,4.6,6.5,0,0,0,0,1.5,3.0999999999999996,0.45999999999999996,0.3466666666666667,0.19333333333333333
13,Female,Nixonville,9,3.8,5.5,96,3,0.4,10,1,9,1,1.3,102,15,2.03,0.98,0.79,Social Media,5,6.8,10.0,0,0,0,0,3.8,3.0,0.5342105263157895,0.2578947368421053,0.20789473684210527
14,Female,Peterside,9,3.7,6.9,65,6,0.1,2,4,10,0,1.0,149,10,1.1,0.1,1.0,Social Media,6,6.1,6.4,0,0,0,0,2.2,2.3999999999999995,0.2972972972972973,0.02702702702702703,0.27027027027027023
19,Female,Bakertown,7,1.5,6.3,87,1,0.9,6,1,10,1,1.4,45,8,0.7,0.64,0.16,Social Media,4,8.1,6.7,0,0,0,0,1.4999999999999998,6.6,0.4666666666666666,0.4266666666666667,0.10666666666666667
15,Female,Davidhaven,11,6.6,7.6,61,5,1.5,6,2,2,1,0.0,28,20,3.0,1.8,1.2,Other,2,5.4,10.0,0,0,0,0,6.0,-1.1999999999999993,0.4545454545454546,0.27272727272727276,0.18181818181818182
16,Other,South Lisaport,12,6.6,9.1,64,10,0.9,6,1,8,0,0.8,147,10,2.8,1.0,0.9,Social Media,7,7.8,10.0,0,0,0,0,4.7,1.2000000000000002,0.42424242424242425,0.15151515151515152,0.13636363636363638
13,Other,Port Jason,7,4.3,7.4,72,8,0.6,3,4,9,0,1.5,32,16,2.94,0.65,0.72,Other,3,8.0,9.4,0,0,0,0,4.31,3.7,0.6837209302325582,0.15116279069767444,0.16744186046511628
16,Male,Lake Emilyhaven,9,7.8,5.5,96,8,1.6,8,1,6,0,1.1,74,18,2.7,3.2,,Gaming,6,6.8,10.0,0,0,0,0,5.9,-1.0,0.3461538461538462,0.4102564102564103,
18,Male,Sherryfort,7,7.1,6.8,86,10,1.7,4,7,8,1,0.9,45,5,4.0,0.1,1.3,Education,7,7.1,9.7,0,0,0,0,5.3999999999999995,0.0,0.5633802816901409,0.014084507042253523,0.18309859154929578
17,Other,Lake Jacqueline,7,5.3,4.5,96,8,1.5,5,5,3,1,2.0,108,18,2.3,1.2,1.3,Gaming,1,4.8,10.0,0,0,0,0,4.8,-0.5,0.43396226415094336,0.22641509433962265,0.24528301886792456
16,Male,Lozanoport,11,5.9,7.9,77,9,1.1,1,10,8,0,1.5,132,10,1.7,0.6,0.4,Social Media,3,3.6,8.9,0,0,0,0,2.6999999999999997,-2.3000000000000003,0.28813559322033894,0.10169491525423728,0.06779661016949153
17,Male,South Travis,12,4.5,6.0,81,8,0.1,2,7,9,1,1.2,58,18,1.72,2.05,0.74,Education,2,4.8,10.0,0,0,0,0,4.51,0.2999999999999998,0.38222222222222224,0.4555555555555555,0.16444444444444445
17,Female,East Michaelville,7,5.6,9.7,95,4,0.0,8,5,4,0,1.3,128,5,0.2,1.9,0.3,Social Media,2,8.3,6.4,0,0,0,0,2.4,2.700000000000001,0.03571428571428572,0.3392857142857143,0.053571428571428575
19,Male,Andrewsmouth,12,4.5,6.8,85,0,1.7,1,5,7,0,1.1,143,7,2.1,0.7,0.7,Other,4,6.3,8.2,0,0,0,0,3.5,1.7999999999999998,0.4666666666666667,0.15555555555555556,0.15555555555555556
14,Female,Amyland,7,6.9,6.4,85,7,0.9,6,10,4,1,1.5,124,12,1.7,0.7,0.6,Gaming,6,6.6,10.0,0,0,0,0,3.0,-0.3000000000000007,0.24637681159420288,0.10144927536231883,0.08695652173913043
13,Other,Georgeton,10,4.5,6.4,61,7,1.2,10,6,5,1,1.4,121,15,0.9,0.7,1.4,Education,7,6.5,8.3,0,0,0,0,3.0,2.0,0.2,0.15555555555555556,0.3111111111111111
13,Male,Marieberg,9,7.1,8.3,55,10,1.6,3,6,7,0,0.9,29,13,3.19,2.64,1.27,Social Media,1,9.2,10.0,0,0,0,0,7.1,2.0999999999999996,0.44929577464788734,0.371830985915493,0.17887323943661973
16,Other,South Brandonfurt,7,4.9,6.7,52,10,1.3,9,3,1,0,0.1,67,10,0.8,1.8,0.6,Gaming,8,6.1,7.5,0,0,0,0,3.2,1.1999999999999993,0.16326530612244897,0.36734693877551017,0.12244897959183672
14,Female,Williamsside,7,4.9,6.8,58,10,0.0,10,4,3,1,1.7,72,19,1.3,2.2,1.3,Gaming,2,10.6,10.0,0,0,0,0,4.8,5.699999999999999,0.2653061224489796,0.4489795918367347,0.2653061224489796
19,Male,North Michaelton,12,4.8,9.1,75,2,1.4,2,7,7,1,0.4,103,16,1.54,2.3,0.96,Browsing,1,5.3,9.5,0,0,0,0,4.8,0.5,0.32083333333333336,0.47916666666666663,0.2
19,Female,Sawyerchester,10,7.6,7.5,61,0,2.1,4,8,4,1,0.6,100,16,2.1,2.4,0.8,Other,7,5.6,10.0,0,0,0,0,5.3,-2.0,0.27631578947368424,0.3157894736842105,0.10526315789473685
17,Female,Cynthiastad,9,3.2,5.9,60,5,0.7,3,9,2,0,1.6,102,19,3.0,0.2,,Other,5,4.8,9.3,0,0,0,0,3.2,1.5999999999999996,0.9375,0.0625,
14,Other,New Hannahmouth,11,5.8,9.7,90,3,0.7,9,2,10,1,0.7,133,12,2.5,1.8,1.0,Browsing,8,5.6,10.0,0,0,0,0,5.3,-0.20000000000000018,0.4310344827586207,0.3103448275862069,0.1724137931034483
19,Female,Santiagofort,7,4.3,6.6,68,3,1.4,5,7,7,0,0.8,150,6,2.4,1.4,,Gaming,3,9.8,9.0,0,0,0,0,3.8,5.500000000000001,0.5581395348837209,0.3255813953488372,
13,Male,Lake Sharon,10,6.5,4.5,90,8,2.6,4,5,6,0,1.5,82,19,2.76,2.46,1.28,Gaming,3,2.0,10.0,0,0,0,0,6.5,-4.5,0.42461538461538456,0.37846153846153846,0.19692307692307692
15,Female,Klineburgh,11,4.3,7.8,73,7,0.0,3,4,10,1,2.0,69,15,2.42,1.34,0.54,Education,1,7.5,9.0,0,0,0,0,4.3,3.2,0.5627906976744186,0.3116279069767442,0.12558139534883722
19,Other,Carlsonview,12,3.5,5.6,86,3,1.6,1,7,3,0,0.5,65,8,0.5,1.2,,Other,2,7.6,5.3,0,0,0,0,1.7,4.1,0.14285714285714285,0.34285714285714286,
13,Male,East Brianstad,9,5.9,8.1,65,8,0.3,5,10,1,1,1.8,140,17,2.26,3.15,0.49,Education,1,7.5,10.0,0,0,0,0,5.9,1.5999999999999996,0.3830508474576271,0.5338983050847457,0.08305084745762711
15,Male,Suzanneland,10,2.5,3.4,87,1,1.1,7,3,2,0,1.3,55,12,1.19,0.4,0.91,Gaming,8,7.9,9.5,1,0,0,0,2.5,5.4,0.476,0.16,0.364
14,Female,Frankborough,10,5.5,5.7,92,7,0.6,10,10,5,0,1.2,91,12,2.3,0.9,1.4,Browsing,1,3.9,10.0,0,0,0,0,4.6,-1.6,0.41818181818181815,0.16363636363636364,0.2545454545454545
18,Other,South Nathan,11,4.2,6.3,51,1,1.2,1,1,4,0,0.0,27,8,1.9,1.5,0.4,Education,8,10.6,6.6,0,0,0,0,3.8,6.3999999999999995,0.45238095238095233,0.35714285714285715,0.09523809523809523
16,Female,Bradfordstad,10,8.3,3.3,54,4,0.3,1,1,3,1,0.2,75,8,2.1,2.2,1.1,Education,9,5.8,10.0,1,0,0,0,5.4,-2.500000000000001,0.25301204819277107,0.26506024096385544,0.13253012048192772
17,Other,North Jodi,7,6.1,7.6,75,8,1.7,5,1,9,0,0.4,69,18,2.3,0.5,1.4,Social Media,2,8.4,10.0,0,0,0,0,4.199999999999999,2.3000000000000007,0.3770491803278688,0.0819672131147541,0.22950819672131148
14,Male,North Davidhaven,10,4.4,6.0,98,9,1.8,8,5,4,1,1.0,95,14,2.23,1.08,1.08,Other,3,6.8,10.0,0,0,0,0,4.390000000000001,2.3999999999999995,0.5068181818181817,0.24545454545454545,0.24545454545454545
15,Male,Penaborough,10,2.2,5.5,72,4,1.4,5,1,1,0,1.1,131,5,0.82,0.65,0.73,Social Media,4,4.7,6.5,0,0,0,0,2.2,2.5,0.3727272727272727,0.2954545454545454,0.3318181818181818
15,Female,South Christopherville,12,7.0,8.2,68,4,0.6,3,5,7,0,1.1,148,17,3.5,2.1,1.3,Gaming,1,5.4,10.0,0,0,0,0,6.8999999999999995,-1.5999999999999996,0.5,0.3,0.18571428571428572
14,Male,West Johnhaven,9,3.8,6.8,78,7,1.4,2,9,2,1,1.2,43,7,1.52,1.75,0.53,Browsing,2,8.0,7.0,0,0,0,0,3.8,4.2,0.4,0.46052631578947373,0.13947368421052633
14,Male,Greenstad,8,5.7,6.2,99,3,0.5,6,10,1,1,1.2,36,6,3.0,1.0,0.7,Gaming,2,6.4,8.5,0,0,0,0,4.7,0.7000000000000002,0.5263157894736842,0.17543859649122806,0.12280701754385964
15,Female,East Ashleyshire,7,9.1,6.0,56,7,0.1,10,1,1,1,0.0,120,9,1.5,2.3,1.5,Browsing,8,3.4,10.0,0,0,0,0,5.3,-5.699999999999999,0.16483516483516483,0.25274725274725274,0.16483516483516483
19,Other,West Scott,10,2.8,7.1,64,1,0.1,4,2,4,1,0.8,109,12,1.52,0.49,0.79,Social Media,7,4.6,7.9,0,0,0,0,2.8,1.7999999999999998,0.5428571428571429,0.17500000000000002,0.2821428571428572
18,Female,West Jared,12,2.2,6.0,83,2,1.4,8,1,6,1,0.5,92,16,0.59,1.07,0.54,Gaming,5,4.4,7.3,0,0,0,0,2.2,2.2,0.26818181818181813,0.48636363636363633,0.24545454545454545
18,Female,Wardmouth,11,7.0,5.1,96,5,1.8,2,8,4,1,0.8,142,7,3.0,2.3,0.8,Other,10,4.7,10.0,0,0,0,0,6.1,-2.3,0.42857142857142855,0.32857142857142857,0.1142857142857143
16,Male,Robertside,7,4.8,8.6,59,5,0.7,5,6,1,1,0.6,93,9,1.22,2.29,1.3,Browsing,8,6.2,8.8,0,0,0,0,4.81,1.4000000000000004,0.25416666666666665,0.47708333333333336,0.27083333333333337
15,Male,Gallagherland,8,7.9,9.7,84,8,1.1,3,2,1,0,0.7,47,20,4.7,1.0,0.6,Gaming,6,6.8,10.0,0,0,0,0,6.3,-1.1000000000000005,0.5949367088607594,0.12658227848101264,0.07594936708860758
15,Female,New Stephaniemouth,7,3.9,7.0,90,2,1.0,6,5,7,1,0.5,143,16,2.4,0.3,,Social Media,6,5.2,9.2,0,0,0,0,2.6999999999999997,1.3000000000000003,0.6153846153846154,0.07692307692307693,
13,Male,Johnhaven,8,5.2,6.4,61,10,2.4,5,6,8,1,0.8,136,7,1.99,2.68,0.54,Education,1,5.7,10.0,0,0,0,0,5.21,0.5,0.38269230769230766,0.5153846153846154,0.10384615384615385
15,Male,Jonesborough,12,5.9,7.4,84,8,0.6,10,2,1,0,1.5,49,12,2.0,1.7,0.2,Education,10,4.1,9.3,0,0,0,0,3.9000000000000004,-1.8000000000000007,0.3389830508474576,0.28813559322033894,0.03389830508474576
14,Male,Jennybury,12,2.1,4.6,57,1,1.0,3,6,7,1,1.0,86,13,0.93,0.85,0.32,Education,9,5.4,8.5,0,0,0,0,2.1,3.3000000000000003,0.44285714285714284,0.4047619047619047,0.15238095238095237
18,Other,Lake Michael,8,4.3,7.8,78,8,1.6,6,1,10,1,0.9,42,19,2.0,,0.8,Education,9,7.6,7.0,0,0,0,0,2.8,3.3,0.46511627906976744,,0.186046511627907
16,Other,Jimenezside,8,5.6,6.9,96,8,0.5,10,1,1,0,1.2,87,17,3.7,0.3,0.8,Education,10,6.5,10.0,0,0,0,0,4.8,0.9000000000000004,0.6607142857142858,0.053571428571428575,0.14285714285714288
